top_k_setting,model_kind,temperature,method,n,coverage,acc,acc_within1,acc_within2,mae,rmse,score_inv1p_abs
40,reasoning,1.0,dedup_k_median,353,0.9971751412429378,0.21246458923512748,0.5580736543909348,0.7195467422096318,44.668555240793204,746.1173874179353,0.48137813186625794
40,reasoning,1.0,dedup_k_mode,353,0.9971751412429378,0.21529745042492918,0.5637393767705382,0.7280453257790368,44.3371104815864,746.0950220110628,0.48502516941122736
40,reasoning,1.0,dedup_text_mean,353,0.9971751412429378,0.22096317280453256,0.5240793201133145,0.6798866855524079,3.187714328313702e+26,5.989171471534753e+27,0.46671887550925567
40,reasoning,1.0,dedup_text_median,353,0.9971751412429378,0.3342776203966006,0.6260623229461756,0.7903682719546742,4.504249291784703,18.16668182723246,0.5620083442716488
40,reasoning,1.0,dedup_text_mode,353,0.9971751412429378,0.34277620396600567,0.6317280453257791,0.7677053824362606,5.371104815864022,24.007081108347517,0.5632008142214607
40,reasoning,1.0,mean,353,0.9971751412429378,0.22096317280453256,0.5240793201133145,0.6798866855524079,3.187714328313702e+26,5.989171471534753e+27,0.46671887550925567
40,reasoning,1.0,median,353,0.9971751412429378,0.3342776203966006,0.6260623229461756,0.7903682719546742,4.504249291784703,18.16668182723246,0.5620083442716488
40,reasoning,1.0,mode,353,0.9971751412429378,0.34277620396600567,0.6317280453257791,0.7677053824362606,5.371104815864022,24.007081108347517,0.5632008142214607
40,reasoning,1.0,trimmed_mean_10,353,0.9971751412429378,0.2577903682719547,0.5892351274787535,0.7450424929178471,111630.58923512748,2091496.7045074217,0.5095857622240674
40,reasoning,1.0,winsor_mean_10,353,0.9971751412429378,0.24645892351274787,0.5750708215297451,0.7308781869688386,111861.10481586402,2091512.2667269334,0.49885283025460325
none,reasoning,0.1,cluster_mean_mean,351,0.9915254237288136,0.21367521367521367,0.4757834757834758,0.6410256410256411,9.544159544159544e+63,1.7880977174901397e+65,0.44761983621510165
none,reasoning,0.1,cluster_mean_mean_wsize,351,0.9915254237288136,0.22792022792022792,0.50997150997151,0.6552706552706553,9.544159544159544e+63,1.7880977174901397e+65,0.4637715912958438
none,reasoning,0.1,cluster_mean_mean_wsqrt,351,0.9915254237288136,0.22792022792022792,0.50997150997151,0.6467236467236467,9.544159544159544e+63,1.7880977174901397e+65,0.46156848714786886
none,reasoning,0.1,cluster_mean_median,351,0.9915254237288136,0.23931623931623933,0.4928774928774929,0.6866096866096866,9.544159544159544e+63,1.7880977174901397e+65,0.47451184460343837
none,reasoning,0.1,cluster_mean_median_wsize,351,0.9915254237288136,0.24786324786324787,0.5384615384615384,0.6666666666666666,9.544159544159544e+63,1.7880977174901397e+65,0.4825967934802024
none,reasoning,0.1,cluster_mean_median_wsqrt,351,0.9915254237288136,0.25071225071225073,0.5384615384615384,0.6809116809116809,9.544159544159544e+63,1.7880977174901397e+65,0.48699136175662067
none,reasoning,0.1,cluster_mean_mode,351,0.9915254237288136,0.2621082621082621,0.5014245014245015,0.6552706552706553,9.544159544159544e+63,1.7880977174901397e+65,0.48369441337099706
none,reasoning,0.1,cluster_mean_mode_wsize,351,0.9915254237288136,0.24786324786324787,0.5356125356125356,0.6723646723646723,9.544159544159544e+63,1.7880977174901397e+65,0.4824480648184019
none,reasoning,0.1,cluster_mean_mode_wsqrt,351,0.9915254237288136,0.25925925925925924,0.5384615384615384,0.6723646723646723,9.544159544159544e+63,1.7880977174901397e+65,0.48874816568372004
