top_k_setting,model_kind,method,n,coverage,acc,acc_within1,acc_within2,mae,rmse,score_inv1p_abs
40,reasoning,cluster_median_median_wsqrt,1408,0.9943502824858758,0.32457386363636365,0.6107954545454546,0.7634943181818182,97620.7109375,3662761.391058925,0.5505846578671345
40,reasoning,cluster_median_mode,1408,0.9943502824858758,0.32173295454545453,0.6015625,0.7400568181818182,6.919034090909091,52.69158765012598,0.5444328106468505
40,reasoning,cluster_median_mode_wsize,1408,0.9943502824858758,0.3259943181818182,0.609375,0.7485795454545454,195111.87428977274,5176694.47431919,0.5485865903721531
40,reasoning,cluster_median_mode_wsqrt,1408,0.9943502824858758,0.3309659090909091,0.6058238636363636,0.7464488636363636,97620.7109375,3662761.391058066,0.5510877911574974
40,reasoning,cluster_mode_mean,1408,0.9943502824858758,0.24360795454545456,0.5291193181818182,0.6697443181818182,3.085335260499734e+26,9.087431557485628e+27,0.4772313768101931
40,reasoning,cluster_mode_mean_wsize,1408,0.9943502824858758,0.2627840909090909,0.5426136363636364,0.6910511363636364,2.965011961722488e+26,8.662511857695445e+27,0.49315433603844966
40,reasoning,cluster_mode_mean_wsqrt,1408,0.9943502824858758,0.24786931818181818,0.5383522727272727,0.6811079545454546,3.0339361582850165e+26,8.905596545373288e+27,0.48283842047551
40,reasoning,cluster_mode_median,1408,0.9943502824858758,0.3075284090909091,0.6001420454545454,0.7464488636363636,48813.37002840909,1831380.695964218,0.5375981341503253
40,reasoning,cluster_mode_median_wsize,1408,0.9943502824858758,0.31392045454545453,0.5987215909090909,0.7400568181818182,97630.90980113637,3662761.4101074087,0.5396813977369791
40,reasoning,cluster_mode_median_wsqrt,1408,0.9943502824858758,0.3153409090909091,0.6036931818181818,0.75,97620.91690340909,3662761.391066814,0.5428596940892425
40,reasoning,cluster_mode_mode,1408,0.9943502824858758,0.31676136363636365,0.6008522727272727,0.7322443181818182,35.10653409090909,745.4190134963142,0.5398510391594985
40,reasoning,cluster_mode_mode_wsize,1408,0.9943502824858758,0.3153409090909091,0.5944602272727273,0.7329545454545454,195112.15482954544,5176694.474325031,0.5380133641228991
40,reasoning,cluster_mode_mode_wsqrt,1408,0.9943502824858758,0.3196022727272727,0.5930397727272727,0.7294034090909091,97621.03551136363,3662761.3910669284,0.5401351906883302
40,reasoning,dedup_k_mean,1411,0.9964689265536724,0.1708008504606662,0.43869596031183555,0.6109142452161588,3.819850831899025e+26,1.1057596483833767e+28,0.41478303238484415
40,reasoning,dedup_k_median,1411,0.9964689265536724,0.21970233876683204,0.5471296952515946,0.7158043940467753,146031.49114103473,4089160.626378091,0.48047580094867115
40,reasoning,dedup_k_mode,1411,0.9964689265536724,0.23245924875974486,0.556343019135365,0.7172218284904324,194640.67399007795,5169434.564646298,0.48880191958062763
40,reasoning,dedup_text_mean,1411,0.9964689265536724,0.23175053153791636,0.518781006378455,0.6824946846208363,2.9587078966018873e+26,8.653298050594881e+27,0.4715392628190519
40,reasoning,dedup_text_median,1411,0.9964689265536724,0.3196314670446492,0.6116229624379872,0.7625797306874557,97412.51878100638,3658865.0732799163,0.5484270992565111
40,reasoning,dedup_text_mode,1411,0.9964689265536724,0.3189227498228207,0.6066619418851878,0.7377746279234585,97413.4996456414,3658864.6209146944,0.5433990281233462
40,reasoning,mean,1411,0.9964689265536724,0.23245924875974486,0.518781006378455,0.6824946846208363,2.9587078966018873e+26,8.653298050594881e+27,0.4719005835205568
40,reasoning,median,1411,0.9964689265536724,0.3196314670446492,0.6116229624379872,0.7618710134656272,97412.50815024805,3658865.0732798357,0.5483850582442515
40,reasoning,mode,1411,0.9964689265536724,0.3196314670446492,0.6066619418851878,0.7370659107016301,97413.50106307583,3658864.6209146963,0.543635267197289
40,reasoning,trimmed_mean_10,1411,0.9964689265536724,0.2671863926293409,0.5719347980155918,0.7207654145995748,1.5149872847792556e+26,5.690789148671227e+27,0.5079968911082127
40,reasoning,winsor_mean_10,1411,0.9964689265536724,0.25584691708008506,0.5584691708008505,0.7129695251594613,2.1574844268715728e+26,8.104219149705189e+27,0.49830946021971606
none,reasoning,cluster_mean_mean,1410,0.9957627118644068,0.21843971631205675,0.49929078014184397,0.6602836879432624,2.3758865248226954e+63,8.9214459916294e+64,0.4572360395823906
none,reasoning,cluster_mean_mean_wsize,1410,0.9957627118644068,0.2397163120567376,0.5141843971631206,0.6680851063829787,2.3758865248226954e+63,8.9214459916294e+64,0.4734513810566711
none,reasoning,cluster_mean_mean_wsqrt,1410,0.9957627118644068,0.22624113475177304,0.5127659574468085,0.6666666666666666,2.3758865248226954e+63,8.9214459916294e+64,0.46516568457384533
none,reasoning,cluster_mean_median,1410,0.9957627118644068,0.2843971631205674,0.5780141843971631,0.7283687943262411,2.3758865248226954e+63,8.9214459916294e+64,0.5193095059598243
none,reasoning,cluster_mean_median_wsize,1410,0.9957627118644068,0.2645390070921986,0.573758865248227,0.7106382978723405,2.3758865248226954e+63,8.9214459916294e+64,0.5057089621141253
none,reasoning,cluster_mean_median_wsqrt,1410,0.9957627118644068,0.27092198581560284,0.5836879432624114,0.7297872340425532,2.3758865248226954e+63,8.9214459916294e+64,0.5133650237735632
none,reasoning,cluster_mean_mode,1410,0.9957627118644068,0.2900709219858156,0.5645390070921986,0.7092198581560284,2.3758865248226954e+63,8.9214459916294e+64,0.51681165952267
none,reasoning,cluster_mean_mode_wsize,1410,0.9957627118644068,0.26595744680851063,0.5574468085106383,0.699290780141844,2.3758865248226954e+63,8.9214459916294e+64,0.5013552950364616
none,reasoning,cluster_mean_mode_wsqrt,1410,0.9957627118644068,0.2730496453900709,0.5602836879432624,0.7049645390070922,2.3758865248226954e+63,8.9214459916294e+64,0.5058929951949047
none,reasoning,cluster_median_mean,1410,0.9957627118644068,0.2326241134751773,0.5148936170212766,0.6695035460992907,2.0354609929078016e+26,7.643149252530262e+27,0.4699404820495287
none,reasoning,cluster_median_mean_wsize,1410,0.9957627118644068,0.24964539007092199,0.5397163120567375,0.6929078014184397,2.0354609929078016e+26,7.643149252530262e+27,0.48747989325081037
none,reasoning,cluster_median_mean_wsqrt,1410,0.9957627118644068,0.23829787234042554,0.5312056737588653,0.6787234042553192,2.0354609929078016e+26,7.643149252530262e+27,0.47783698234395067
none,reasoning,cluster_median_median,1410,0.9957627118644068,0.3021276595744681,0.5950354609929078,0.7404255319148936,146188.85957446808,4089995.4518466927,0.5335573292622537
none,reasoning,cluster_median_median_wsize,1410,0.9957627118644068,0.3078014184397163,0.6156028368794326,0.75177304964539,97357.18085106384,3655501.6431989283,0.5416686766970854
none,reasoning,cluster_median_median_wsqrt,1410,0.9957627118644068,0.3049645390070922,0.6177304964539007,0.7574468085106383,97357.0354609929,3655501.6431941125,0.5411951508988933
none,reasoning,cluster_median_mode,1410,0.9957627118644068,0.30425531914893617,0.5865248226950355,0.7340425531914894,194988.64822695035,5176760.671037833,0.5326086604061634
none,reasoning,cluster_median_mode_wsize,1410,0.9957627118644068,0.3141843971631206,0.6049645390070922,0.7439716312056738,97358.39645390071,3655501.6434907853,0.5414738917719231
none,reasoning,cluster_median_mode_wsqrt,1410,0.9957627118644068,0.31347517730496455,0.6056737588652482,0.7439716312056738,97358.47588652483,3655501.6434912723,0.5409815582666652
none,reasoning,cluster_mode_mean,1410,0.9957627118644068,0.23333333333333334,0.5085106382978724,0.6680851063829787,2.0354609929078016e+26,7.643149252530262e+27,0.46866892950531136
none,reasoning,cluster_mode_mean_wsize,1410,0.9957627118644068,0.25673758865248225,0.5354609929078015,0.6907801418439716,2.0354609929078016e+26,7.643149252530262e+27,0.4888093609897333
none,reasoning,cluster_mode_mean_wsqrt,1410,0.9957627118644068,0.24609929078014184,0.5283687943262412,0.6808510638297872,2.0354609929078016e+26,7.643149252530262e+27,0.48061577097394553
none,reasoning,cluster_mode_median,1410,0.9957627118644068,0.3078014184397163,0.5914893617021276,0.7382978723404255,146220.71985815602,4091064.0003256337,0.5352016976724978
none,reasoning,cluster_mode_median_wsize,1410,0.9957627118644068,0.31347517730496455,0.6007092198581561,0.7425531914893617,97403.40709219858,3657233.3091797377,0.5395326898723267
none,reasoning,cluster_mode_median_wsqrt,1410,0.9957627118644068,0.31347517730496455,0.6099290780141844,0.74822695035461,97403.19290780142,3657233.3091746033,0.5423167630312491
none,reasoning,cluster_mode_mode,1410,0.9957627118644068,0.3070921985815603,0.5829787234042553,0.7276595744680852,195052.295035461,5178448.926590025,0.5324141869415929
none,reasoning,cluster_mode_mode_wsize,1410,0.9957627118644068,0.3177304964539007,0.5914893617021276,0.7304964539007093,97420.99432624114,3657892.084731783,0.5378095683155538
none,reasoning,cluster_mode_mode_wsqrt,1410,0.9957627118644068,0.3177304964539007,0.5900709219858156,0.7304964539007093,97421.04751773049,3657892.0847322056,0.5377521874717821
none,reasoning,dedup_k_mean,1411,0.9964689265536724,0.19064493267186391,0.44294826364280654,0.6102055279943303,5.2760059847232065e+63,1.981840897797508e+65,0.42501623649392894
none,reasoning,dedup_k_median,1411,0.9964689265536724,0.23742026931254429,0.5478384124734231,0.702338766832034,291740.57335223246,6326874.387260363,0.48775792765876635
none,reasoning,dedup_k_mode,1411,0.9964689265536724,0.24875974486180014,0.5527994330262226,0.702338766832034,291740.3593196315,6326874.387258696,0.49475446351442304
none,reasoning,dedup_text_mean,1411,0.9964689265536724,0.23742026931254429,0.5116938341601701,0.669029057406095,2.374202693125443e+63,8.918284040088785e+64,0.47175292276890757
none,reasoning,dedup_text_median,1411,0.9964689265536724,0.3196314670446492,0.6194188518781006,0.7597448618001418,97279.26860382708,3653876.770772665,0.5491952181399706
none,reasoning,dedup_text_mode,1411,0.9964689265536724,0.3182140326009922,0.6002834868887313,0.7377746279234585,8.001417434443656,69.58644670370535,0.5420277211500374
none,reasoning,mean,1411,0.9964689265536724,0.23742026931254429,0.5109851169383416,0.669029057406095,2.374202693125443e+63,8.918284040088785e+64,0.4716241162262101
none,reasoning,median,1411,0.9964689265536724,0.3203401842664777,0.6194188518781006,0.7597448618001418,97279.27214741318,3653876.7707726792,0.5495042900753401
none,reasoning,mode,1411,0.9964689265536724,0.3189227498228207,0.6002834868887313,0.738483345145287,8.0049610205528,69.58679807503671,0.5423742051251534
none,reasoning,trimmed_mean_10,1411,0.9964689265536724,0.25726435152374205,0.5556343019135365,0.7193479801559178,1.163931745079867e+26,4.372109397379921e+27,0.49952308107769827
none,reasoning,winsor_mean_10,1411,0.9964689265536724,0.25017717930545713,0.5435861091424522,0.7044649184975195,2.0174816914717694e+26,7.578322955458529e+27,0.4916482152518541
