top_k_setting,model_kind,temperature,method,n,coverage,acc,acc_within1,acc_within2,mae,rmse,score_inv1p_abs
40,reasoning,1.0,mode,353,0.9971751412429378,0.35127478753541075,0.6317280453257791,0.7648725212464589,5.342776203966006,24.000354105036426,0.5677088337436446
40,reasoning,1.0,ransac_r2_median,353,0.9971751412429378,0.35127478753541075,0.6402266288951841,0.7960339943342776,5.045325779036827,23.239180064816956,0.573149194923476
40,reasoning,1.0,ransac_r3_median,353,0.9971751412429378,0.35410764872521244,0.6458923512747875,0.7960339943342776,5.158640226628895,23.438364714926575,0.5756497491056802
40,reasoning,1.0,tri_mean_med_h2,353,0.9971751412429378,0.33994334277620397,0.6345609065155807,0.7875354107648725,4.713881019830028,19.273931079659285,0.565788266282089
40,reasoning,1.0,tri_mean_med_h3,353,0.9971751412429378,0.33994334277620397,0.6373937677053825,0.7960339943342776,4.705382436260623,19.258271465269885,0.5670208651794839
40,reasoning,1.0,trim_med_r2_median,353,0.9971751412429378,0.34277620396600567,0.6345609065155807,0.7903682719546742,4.521246458923513,18.21075857962336,0.5673581199427322
40,reasoning,1.0,trim_med_r2_mode,353,0.9971751412429378,0.34277620396600567,0.6288951841359773,0.7677053824362606,5.169971671388102,23.533774174836076,0.564193283204271
40,reasoning,1.0,trim_med_r3_median,353,0.9971751412429378,0.34560906515580736,0.6345609065155807,0.7903682719546742,4.538243626062323,18.243396880653627,0.5688127150096063
40,reasoning,1.0,trim_med_r3_mode,353,0.9971751412429378,0.34560906515580736,0.6288951841359773,0.7648725212464589,5.212464589235127,23.5640288594852,0.5647975521322038
40,reasoning,1.0,window_w2_median,353,0.9971751412429378,0.33994334277620397,0.6288951841359773,0.7847025495750708,5.181303116147308,23.63071655436037,0.5644650927969709
40,reasoning,1.0,window_w2_mode,353,0.9971751412429378,0.34844192634560905,0.6288951841359773,0.7705382436260623,5.189801699716714,23.623222837364846,0.5675253305501623
40,reasoning,1.0,window_w3_median,353,0.9971751412429378,0.34560906515580736,0.6260623229461756,0.7847025495750708,5.257790368271955,23.656895933584874,0.5654683990879067
40,reasoning,1.0,window_w3_mode,353,0.9971751412429378,0.3371104815864023,0.6118980169971672,0.7677053824362606,5.317280453257791,23.65575830215253,0.5566776099418546
none,reasoning,0.1,adaptive_v2,352,0.9943502824858758,0.3210227272727273,0.5909090909090909,0.7130681818181818,4.909090909090909,20.385210771091334,0.5375000590201339
none,reasoning,0.1,calib_map,352,0.9943502824858758,0.32386363636363635,0.5994318181818182,0.7244318181818182,4.752840909090909,20.298972768456668,0.5428435819188038
none,reasoning,0.1,centrality_k,352,0.9943502824858758,0.2556818181818182,0.5198863636363636,0.6505681818181818,7.2414772727272725,29.611067878566807,0.48001986676220854
none,reasoning,0.1,iqr_fence_mode,352,0.9943502824858758,0.29545454545454547,0.5568181818181818,0.6846590909090909,5.514204545454546,21.809544928769146,0.5135998856189916
none,reasoning,0.1,kde_mode_h1,352,0.9943502824858758,0.2869318181818182,0.5568181818181818,0.7017045454545454,5.5397727272727275,21.833824884589255,0.511150435228331
none,reasoning,0.1,kde_mode_h2,352,0.9943502824858758,0.2897727272727273,0.5596590909090909,0.7045454545454546,5.53125,21.833239359039027,0.5136024720135898
none,reasoning,0.1,kernel_inv1p_argmax,352,0.9943502824858758,0.3068181818181818,0.5539772727272727,0.6931818181818182,5.5397727272727275,21.856583156402266,0.5195725587791649
none,reasoning,0.1,median_of_means_g5,352,0.9943502824858758,0.24147727272727273,0.5255681818181818,0.6789772727272727,16.46590909090909,172.85822488123296,0.4805157653240947
none,reasoning,0.1,mix_lap_u_p85_b1_d50,352,0.9943502824858758,0.29261363636363635,0.5823863636363636,0.7102272727272727,5.892045454545454,23.876100640979505,0.519100832681188
none,reasoning,0.1,mode,352,0.9943502824858758,0.29261363636363635,0.5539772727272727,0.6789772727272727,5.5,21.775846711436962,0.5112605582796642
none,reasoning,0.1,ransac_r2_median,352,0.9943502824858758,0.28125,0.5710227272727273,0.7130681818181818,5.7414772727272725,23.74252274640663,0.5129056678784523
none,reasoning,0.1,ransac_r3_median,352,0.9943502824858758,0.2840909090909091,0.5795454545454546,0.7130681818181818,5.767045454545454,23.771043309034628,0.515642672035911
none,reasoning,0.1,tri_mean_med_h2,352,0.9943502824858758,0.2727272727272727,0.5795454545454546,0.7102272727272727,6.2272727272727275,28.298229144723397,0.510928845864657
none,reasoning,0.1,tri_mean_med_h3,352,0.9943502824858758,0.2784090909090909,0.5795454545454546,0.7073863636363636,6.28125,28.336402463006035,0.5132409485152841
none,reasoning,0.1,trim_med_r2_median,352,0.9943502824858758,0.29261363636363635,0.5653409090909091,0.7102272727272727,6.2897727272727275,28.324820468018054,0.5177715535991307
